variant	canonical	count_2026_09_24	status	note
farmaishen	farmaishein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
eezayen	eezayein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
chaadaren	chaadarein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
barkaten	barkatein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
baarishen	baarishein	2	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
zirhen	zirhein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
zanjeeren	zanjeerein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
zakaaten	zakaatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
zabaanen	zabaanein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
waardaaten	waardaatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
umren	umrein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ummeeden	ummeedein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ujraten	ujratein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
tamannaayen	tamannaayein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
talaaqen	talaaqein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
rehmaten	rehmatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
raaten	raatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
qaumen	qaumein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
qanaaten	qanaatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
qabren	qabrein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
peethen	peethein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
nawaazishen	nawaazishein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
naslen	naslein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
naseehaten	naseehatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
naimaten	naimatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
muddaten	muddatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
mohren	mohrein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
meikhen	meikhein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
mehnaten	mehnatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
masnaden	masnadein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
lehren	lehrein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
lahren	lahrein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
laanaten	laanatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
koshishen	koshishein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
khajooren	khajoorein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
khaalaayen	khaalaayein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
karwaten	karwatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
kahaawaten	kahaawatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
jaden	jadein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
imaaraten	imaaratein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ibaadaten	ibaadatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
hurmaten	hurmatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ghizaayen	ghizaayein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
ghanimaten	ghanimatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
gardanen	gardanein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
faslen	faslein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
fariyaden	fariyadein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
degen	degein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
deewaaren	deewaarein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
chhaten	chhatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
buniyaaden	buniyaadein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
bateren	baterein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
barakaten	barakatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
amaanaten	amaanatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
alaamaten	alaamatein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
afwaahen	afwaahein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
aawaazen	aawaazein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
aarzooen	aarzooein	1	decided	owner 2026-09-26: plural nouns take -ein (R2 as written)
taaeed	taa'eed	0	decided	owner 2026-09-26: taa'eed (تائید) locked with its apostrophe, a deliberate exception to R5
taayeed	taa'eed	0	decided	owner 2026-09-26: taa'eed (تائید) locked with its apostrophe, a deliberate exception to R5
taa'eed	taa'eed	0	keep	owner 2026-09-26: taa'eed (تائید) locked with its apostrophe, a deliberate exception to R5
ahkam-e-zarooriya	ahkaam-e-zarooriya	0	decided	accepted words inside a compound only (2026-09-26)
azaab-e-aasmani	azaab-e-aasmaani	0	decided	accepted words inside a compound only (2026-09-26)
ba-aawaz-e-buland	ba-aawaaz-e-buland	0	decided	accepted words inside a compound only (2026-09-26)
ba-hifazat-e-ilahi	ba-hifaazat-e-ilahi	0	decided	accepted words inside a compound only (2026-09-26)
ba-waqt-e-mulaqaat	ba-waqt-e-mulaaqaat	0	decided	accepted words inside a compound only (2026-09-26)
baais-e-nusrat-o-imdad	baais-e-nusrat-o-imdaad	0	decided	accepted words inside a compound only (2026-09-26)
baitibar-e-anjam	baitibar-e-anjaam	0	decided	accepted words inside a compound only (2026-09-26)
bareek-been	baareek-been	0	decided	accepted words inside a compound only (2026-09-26)
be-naam-o-nishan	be-naam-o-nishaan	0	decided	accepted words inside a compound only (2026-09-26)
faida-mand	faaida-mand	0	decided	accepted words inside a compound only (2026-09-26)
falah-o-najaat	falaah-o-najaat	0	decided	accepted words inside a compound only (2026-09-26)
falah-yaab	falaah-yaab	0	decided	accepted words inside a compound only (2026-09-26)
fil-waqe	fil-waaqe	0	decided	accepted words inside a compound only (2026-09-26)
ibaadat-khane	ibaadat-khaane	0	decided	accepted words inside a compound only (2026-09-26)
ilm-e-kamil	ilm-e-kaamil	0	decided	accepted words inside a compound only (2026-09-26)
imdad-e-ilahi	imdaad-e-ilahi	0	decided	accepted words inside a compound only (2026-09-26)
itminan-e-qalb	itminaan-e-qalb	0	decided	accepted words inside a compound only (2026-09-26)
jail-khane	jail-khaane	0	decided	accepted words inside a compound only (2026-09-26)
kitaab-e-kamil	kitaab-e-kaamil	0	decided	accepted words inside a compound only (2026-09-26)
mamla-fehmi	maamla-fehmi	0	decided	accepted words inside a compound only (2026-09-26)
moojib-e-itminan	moojib-e-itminaan	0	decided	accepted words inside a compound only (2026-09-26)
nishan-e-qadam	nishaan-e-qadam	0	decided	accepted words inside a compound only (2026-09-26)
qabil-e-hifazat	qabil-e-hifaazat	0	decided	accepted words inside a compound only (2026-09-26)
qaid-khane	qaid-khaane	0	decided	accepted words inside a compound only (2026-09-26)
qaim-maqaam	qaaim-maqaam	0	decided	accepted words inside a compound only (2026-09-26)
qaum-e-saleh	qaum-e-saaleh	0	decided	accepted words inside a compound only (2026-09-26)
quwwat-o-taqat	quwwat-o-taaqat	0	decided	accepted words inside a compound only (2026-09-26)
raah-e-ilzam	raah-e-ilzaam	0	decided	accepted words inside a compound only (2026-09-26)
rahat-o-aram	raahat-o-aram	0	decided	accepted words inside a compound only (2026-09-26)
sabit-shuda	saabit-shuda	0	decided	accepted words inside a compound only (2026-09-26)
sadqa-o-khairat	sadqa-o-khairaat	0	decided	accepted words inside a compound only (2026-09-26)
saman-e-zeenat	saamaan-e-zeenat	0	decided	accepted words inside a compound only (2026-09-26)
waqiaat-e-mazkoora	waaqiaat-e-mazkoora	0	decided	accepted words inside a compound only (2026-09-26)
zaat-e-khas	zaat-e-khaas	0	decided	accepted words inside a compound only (2026-09-26)
maa'asi	maa'asi	0	keep	owner 2026-09-26: maa'asi keeps its apostrophe (R5 exception; avoids maasi = maternal aunt)
baadshah	baadshaah	0	decided	owner FINAL-REVIEW A3 2026-09-26
farmabardaari	farmaanbardaari	0	decided	owner FINAL-REVIEW A3 2026-09-26
farmaan-bardaari	farmaanbardaari	0	decided	owner FINAL-REVIEW A3 2026-09-26
farmabardaar	farmaanbardaar	0	decided	owner FINAL-REVIEW A3 2026-09-26
baa-qaida	baa-qaaida	0	decided	owner FINAL-REVIEW A3 2026-09-26
ba-qaaida	baa-qaaida	0	decided	owner FINAL-REVIEW A3 2026-09-26
nabataat	nabaataat	0	decided	owner FINAL-REVIEW A3 2026-09-26
ba-khabar	baa-khabar	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-hikmat	baa-hikmat	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-imaan	baa-imaan	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-izzat	baa-izzat	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-izzat	baa-izzat	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-barkat	baa-barkat	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-wajood	baa-wajood	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-wajood	baa-wajood	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-wujood	baa-wujood	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-asar	baa-asar	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-asar	baa-asar	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-azmat	baa-azmat	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-azmat	baa-azmat	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-faraaghat	baa-faraaghat	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-faraaghat	baa-faraaghat	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-muraad	baa-muraad	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-muraad	baa-muraad	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-raunaq	baa-raunaq	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-raunaq	baa-raunaq	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ba-waqaar	baa-waqaar	0	decided	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
baa-waqaar	baa-waqaar	0	keep	owner FINAL-REVIEW A1 2026-09-26: prefix با is baa- (Urdu-checked, always با for this word)
ae	aye	0	decided	owner 2026-09-26: final spelling choices
shuaib	shoaib	0	decided	owner 2026-09-26: final spelling choices
tawajjoh	tawajjuh	0	decided	owner 2026-09-26: final spelling choices
banaai	banaayi	0	decided	owner 2026-09-26: final spelling choices
dast-daraazee	dast-daraazi	0	decided	owner 2026-09-26: final spelling choices
zabaan-daraazee	zabaan-daraazi	0	decided	owner 2026-09-26: final spelling choices
shoaib	shoaib	0	keep	owner 2026-09-26: final spelling choices
tawajjuh	tawajjuh	0	keep	owner 2026-09-26: final spelling choices
banaayi	banaayi	0	keep	owner 2026-09-26: final spelling choices
dast-daraazi	dast-daraazi	0	keep	owner 2026-09-26: final spelling choices
zabaan-daraazi	zabaan-daraazi	0	keep	owner 2026-09-26: final spelling choices
matahat	maatahat	0	decided	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
maatihat	maatahat	0	decided	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
matahati	maatahati	0	decided	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
maatihati	maatahati	0	decided	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
maatihaton	maatahaton	0	decided	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
bukheeli	bakheeli	0	decided	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
maatahat	maatahat	0	keep	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
maatahati	maatahati	0	keep	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
maatahaton	maatahaton	0	keep	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
bakheeli	bakheeli	0	keep	owner Sample 2 ruling 2026-09-27 (Urdu-checked, all occurrences)
